time_ms,voltage_V,current_mA,true_soc
8466000,3.556,1050.0,0.32600
8467000,3.556,1051.4,0.32589
8468000,3.564,1050.4,0.32578
8469000,3.572,1051.7,0.32567
8470000,3.560,1050.2,0.32556
8471000,3.560,1047.1,0.32544
8472000,3.556,1047.2,0.32533
8473000,3.552,1048.9,0.32522
8474000,3.544,1049.1,0.32511
8475000,3.564,1048.9,0.32500
8476000,3.540,1051.9,0.32489
8477000,3.544,1054.4,0.32478
8478000,3.552,1053.0,0.32467
8479000,3.564,1052.5,0.32456
8480000,3.552,1046.7,0.32444
8481000,3.544,1055.0,0.32433
8482000,3.548,1047.0,0.32422
8483000,3.536,1051.3,0.32411
8484000,3.536,1052.2,0.32400
8485000,3.552,1055.2,0.32389
8486000,3.552,1057.7,0.32378
8487000,3.540,1048.8,0.32367
8488000,3.548,1051.0,0.32356
8489000,3.540,1054.7,0.32344
8490000,3.556,1058.1,0.32333
8491000,3.560,1049.2,0.32322
8492000,3.548,1046.9,0.32311
8493000,3.560,1044.9,0.32300
8494000,3.536,1043.4,0.32289
8495000,3.556,1047.5,0.32278
8496000,3.548,1053.8,0.32267
8497000,3.544,1054.1,0.32256
8498000,3.560,1051.7,0.32244
8499000,3.540,1049.0,0.32233
8500000,3.552,1051.9,0.32222
8501000,3.552,1050.4,0.32211
8502000,3.548,1049.2,0.32200
8503000,3.548,1051.5,0.32189
8504000,3.548,1056.5,0.32178
8505000,3.548,1048.8,0.32167
8506000,3.552,1054.0,0.32156
8507000,3.532,1052.9,0.32144
8508000,3.556,1040.0,0.32133
8509000,3.544,1051.8,0.32122
8510000,3.560,1052.8,0.32111
8511000,3.552,1055.7,0.32100
8512000,3.540,1046.5,0.32089
8513000,3.548,1040.5,0.32078
8514000,3.552,1054.4,0.32067
8515000,3.544,1052.7,0.32056
8516000,3.536,1047.7,0.32044
8517000,3.536,1049.3,0.32033
8518000,3.532,1057.0,0.32022
8519000,3.528,1049.2,0.32011
8520000,3.544,1051.2,0.32000
8521000,3.536,1048.6,0.31989
8522000,3.540,1050.0,0.31978
8523000,3.560,1049.5,0.31967
8524000,3.548,1050.7,0.31956
8525000,3.536,1048.1,0.31944
8526000,3.564,1049.9,0.31933
8527000,3.544,1048.9,0.31922
8528000,3.520,1046.7,0.31911
8529000,3.560,1046.8,0.31900
8530000,3.556,1052.4,0.31889
8531000,3.524,1048.6,0.31878
8532000,3.544,1045.6,0.31867
8533000,3.544,1051.0,0.31856
8534000,3.548,1047.9,0.31844
8535000,3.544,1048.0,0.31833
8536000,3.540,1050.8,0.31822
8537000,3.540,1046.5,0.31811
8538000,3.552,1057.5,0.31800
8539000,3.536,1054.1,0.31789
8540000,3.552,1044.2,0.31778
8541000,3.544,1053.6,0.31767
8542000,3.528,1048.5,0.31756
8543000,3.552,1053.5,0.31744
8544000,3.536,1047.3,0.31733
8545000,3.536,1055.0,0.31722
8546000,3.540,1057.1,0.31711
8547000,3.540,1048.5,0.31700
8548000,3.548,1048.5,0.31689
8549000,3.548,1053.5,0.31678
8550000,3.536,1050.7,0.31667
8551000,3.536,1050.0,0.31656
8552000,3.548,1055.9,0.31644
8553000,3.532,1049.6,0.31633
8554000,3.540,1056.2,0.31622
8555000,3.552,1049.5,0.31611
8556000,3.536,1048.0,0.31600
8557000,3.528,1049.1,0.31589
8558000,3.532,1051.3,0.31578
8559000,3.536,1047.7,0.31567
8560000,3.532,1047.7,0.31556
8561000,3.540,1051.0,0.31544
8562000,3.560,1050.2,0.31533
8563000,3.544,1049.4,0.31522
8564000,3.540,1052.9,0.31511
8565000,3.540,1051.1,0.31500
8566000,3.536,1050.8,0.31489
8567000,3.540,1048.0,0.31478
8568000,3.552,1042.1,0.31467
8569000,3.540,1058.6,0.31456
8570000,3.548,1052.7,0.31444
8571000,3.548,1044.7,0.31433
8572000,3.556,1048.3,0.31422
8573000,3.544,1049.2,0.31411
8574000,3.556,1049.3,0.31400
8575000,3.548,1048.0,0.31389
8576000,3.540,1052.5,0.31378
8577000,3.532,1050.9,0.31367
8578000,3.548,1039.7,0.31356
8579000,3.548,1048.0,0.31344
8580000,3.548,1051.4,0.31333
8581000,3.520,1053.2,0.31322
8582000,3.536,1052.5,0.31311
8583000,3.544,1054.7,0.31300
8584000,3.536,1052.4,0.31289
8585000,3.536,1046.3,0.31278
8586000,3.532,1042.8,0.31267
8587000,3.524,1044.1,0.31256
8588000,3.540,1050.5,0.31244
8589000,3.532,1049.9,0.31233
8590000,3.536,1046.2,0.31222
8591000,3.536,1046.7,0.31211
8592000,3.544,1043.9,0.31200
8593000,3.540,1047.7,0.31189
8594000,3.540,1053.5,0.31178
8595000,3.520,1053.2,0.31167
8596000,3.544,1048.0,0.31156
8597000,3.552,1052.0,0.31144
8598000,3.540,1056.8,0.31133
8599000,3.528,1049.0,0.31122
8600000,3.532,1048.1,0.31111
8601000,3.528,1047.6,0.31100
8602000,3.548,1051.6,0.31089
8603000,3.532,1053.7,0.31078
8604000,3.540,1054.1,0.31067
8605000,3.536,1049.8,0.31056
8606000,3.540,1049.2,0.31044
8607000,3.532,1050.6,0.31033
8608000,3.540,1046.9,0.31022
8609000,3.532,1051.7,0.31011
8610000,3.544,1045.5,0.31000
8611000,3.520,1054.2,0.30989
8612000,3.532,1055.4,0.30978
8613000,3.544,1050.8,0.30967
8614000,3.544,1056.6,0.30956
8615000,3.524,1051.0,0.30944
8616000,3.544,1041.9,0.30933
8617000,3.528,1055.4,0.30922
8618000,3.532,1048.9,0.30911
8619000,3.544,1047.7,0.30900
8620000,3.532,1050.9,0.30889
8621000,3.524,1060.6,0.30878
8622000,3.528,1052.2,0.30867
8623000,3.536,1049.4,0.30856
8624000,3.532,1053.4,0.30844
8625000,3.532,1048.5,0.30833
8626000,3.540,1045.7,0.30822
8627000,3.540,1051.1,0.30811
8628000,3.532,1049.7,0.30800
8629000,3.544,1054.7,0.30789
8630000,3.536,1055.7,0.30778
8631000,3.532,1055.4,0.30767
8632000,3.544,1049.2,0.30756
8633000,3.532,1053.4,0.30744
8634000,3.532,1045.8,0.30733
8635000,3.548,1047.3,0.30722
8636000,3.528,1053.0,0.30711
8637000,3.528,1045.8,0.30700
8638000,3.532,1047.8,0.30689
8639000,3.528,1054.5,0.30678
8640000,3.528,1059.2,0.30667
8641000,3.548,1044.4,0.30656
8642000,3.532,1055.3,0.30644
8643000,3.536,1051.5,0.30633
8644000,3.524,1050.5,0.30622
8645000,3.528,1040.1,0.30611
8646000,3.548,1057.3,0.30600
8647000,3.524,1049.0,0.30589
8648000,3.536,1051.1,0.30578
8649000,3.512,1052.4,0.30567
8650000,3.544,1062.6,0.30556
8651000,3.528,1049.2,0.30544
8652000,3.536,1053.9,0.30533
8653000,3.536,1050.4,0.30522
8654000,3.536,1049.5,0.30511
8655000,3.536,1052.9,0.30500
8656000,3.544,1051.2,0.30489
8657000,3.528,1043.6,0.30478
8658000,3.528,1050.1,0.30467
8659000,3.544,1048.4,0.30456
8660000,3.516,1049.4,0.30444
8661000,3.532,1048.3,0.30433
8662000,3.536,1050.2,0.30422
8663000,3.532,1051.9,0.30411
8664000,3.528,1045.2,0.30400
8665000,3.528,1047.5,0.30389
8666000,3.536,1052.8,0.30378
8667000,3.528,1053.3,0.30367
8668000,3.536,1056.0,0.30356
8669000,3.536,1050.4,0.30344
8670000,3.516,1047.3,0.30333
8671000,3.536,1047.6,0.30322
8672000,3.532,1050.3,0.30311
8673000,3.516,1046.6,0.30300
8674000,3.532,1055.7,0.30289
8675000,3.528,1048.3,0.30278
8676000,3.540,1055.0,0.30267
8677000,3.540,1046.1,0.30256
8678000,3.528,1049.4,0.30244
8679000,3.524,1048.8,0.30233
8680000,3.536,1044.7,0.30222
8681000,3.536,1049.1,0.30211
8682000,3.536,1051.1,0.30200
8683000,3.524,1041.8,0.30189
8684000,3.520,1052.3,0.30178
8685000,3.520,1051.5,0.30167
8686000,3.544,1050.1,0.30156
8687000,3.516,1053.1,0.30144
8688000,3.544,1053.4,0.30133
8689000,3.536,1061.2,0.30122
8690000,3.536,1044.5,0.30111
8691000,3.528,1056.4,0.30100
8692000,3.524,1054.2,0.30089
8693000,3.512,1051.5,0.30078
8694000,3.532,1046.2,0.30067
8695000,3.520,1048.5,0.30056
8696000,3.532,1048.0,0.30044
8697000,3.532,1049.7,0.30033
8698000,3.528,1052.9,0.30022
8699000,3.524,1055.4,0.30011
8700000,3.600,37.7,0.30000
8701000,3.588,28.6,0.30000
8702000,3.596,30.8,0.30000
8703000,3.580,34.4,0.30000
8704000,3.576,31.7,0.30000
8705000,3.604,29.3,0.30000
8706000,3.580,24.3,0.30000
8707000,3.604,30.9,0.30000
8708000,3.580,31.3,0.30000
8709000,3.596,23.3,0.30000
8710000,3.596,25.3,0.30000
8711000,3.592,30.8,0.30000
8712000,3.600,37.3,0.30000
8713000,3.604,34.8,0.30000
8714000,3.596,29.4,0.30000
8715000,3.604,28.8,0.30000
8716000,3.612,27.4,0.30000
8717000,3.600,27.0,0.30000
8718000,3.596,29.1,0.30000
8719000,3.596,38.7,0.30000
8720000,3.592,28.8,0.30000
8721000,3.600,30.2,0.30000
8722000,3.596,25.5,0.30000
8723000,3.608,32.4,0.30000
8724000,3.600,30.1,0.30000
8725000,3.596,28.6,0.30000
8726000,3.588,26.3,0.30000
8727000,3.608,27.2,0.30000
8728000,3.600,28.3,0.30000
8729000,3.612,28.5,0.30000
8730000,3.604,26.3,0.30000
8731000,3.604,29.7,0.30000
8732000,3.604,31.0,0.30000
8733000,3.604,33.2,0.30000
8734000,3.604,37.0,0.30000
8735000,3.608,23.2,0.30000
8736000,3.604,31.6,0.30000
8737000,3.588,29.0,0.30000
8738000,3.616,22.2,0.30000
8739000,3.612,27.7,0.30000
8740000,3.596,23.6,0.30000
8741000,3.604,32.7,0.30000
8742000,3.604,32.2,0.30000
8743000,3.600,29.2,0.30000
8744000,3.616,25.2,0.30000
8745000,3.596,36.3,0.30000
8746000,3.604,25.6,0.30000
8747000,3.604,31.4,0.30000
8748000,3.608,32.0,0.30000
8749000,3.628,29.5,0.30000
8750000,3.620,27.9,0.30000
8751000,3.612,35.8,0.30000
8752000,3.608,22.3,0.30000
8753000,3.608,27.9,0.30000
8754000,3.612,25.7,0.30000
8755000,3.616,33.9,0.30000
8756000,3.600,28.5,0.30000
8757000,3.624,31.4,0.30000
8758000,3.612,30.3,0.30000
8759000,3.604,29.1,0.30000
8760000,3.608,32.6,0.30000
8761000,3.612,31.6,0.30000
8762000,3.612,31.4,0.30000
8763000,3.604,26.6,0.30000
8764000,3.608,29.8,0.30000
8765000,3.612,27.9,0.30000
8766000,3.620,33.6,0.30000
8767000,3.600,35.6,0.30000
8768000,3.608,25.3,0.30000
8769000,3.608,30.3,0.30000
8770000,3.608,27.8,0.30000
8771000,3.600,31.9,0.30000
8772000,3.612,39.4,0.30000
8773000,3.608,34.2,0.30000
8774000,3.612,32.3,0.30000
8775000,3.608,33.4,0.30000
8776000,3.600,36.2,0.30000
8777000,3.612,33.8,0.30000
8778000,3.628,25.9,0.30000
8779000,3.596,37.4,0.30000
8780000,3.616,30.7,0.30000
8781000,3.624,31.8,0.30000
8782000,3.616,35.2,0.30000
8783000,3.620,39.1,0.30000
8784000,3.608,28.6,0.30000
8785000,3.608,35.0,0.30000
8786000,3.612,28.4,0.30000
8787000,3.612,31.4,0.30000
8788000,3.624,24.7,0.30000
8789000,3.628,28.4,0.30000
8790000,3.624,31.2,0.30000
8791000,3.624,32.5,0.30000
8792000,3.616,32.3,0.30000
8793000,3.632,34.4,0.30000
8794000,3.620,28.9,0.30000
8795000,3.616,30.0,0.30000
8796000,3.596,30.2,0.30000
8797000,3.624,29.2,0.30000
8798000,3.620,26.9,0.30000
8799000,3.612,30.7,0.30000
8800000,3.620,33.6,0.30000
8801000,3.624,31.7,0.30000
8802000,3.600,30.8,0.30000
8803000,3.600,28.5,0.30000
8804000,3.620,32.6,0.30000
8805000,3.620,33.8,0.30000
8806000,3.604,33.9,0.30000
8807000,3.604,29.6,0.30000
8808000,3.628,28.6,0.30000
8809000,3.620,34.4,0.30000
8810000,3.608,29.3,0.30000
8811000,3.624,30.7,0.30000
8812000,3.604,31.6,0.30000
8813000,3.600,30.4,0.30000
8814000,3.608,33.2,0.30000
8815000,3.624,25.1,0.30000
8816000,3.616,32.2,0.30000
8817000,3.620,38.8,0.30000
8818000,3.620,27.4,0.30000
8819000,3.628,28.9,0.30000
8820000,3.560,1051.1,0.30000
8821000,3.556,1044.2,0.29989
8822000,3.548,1049.8,0.29978
8823000,3.556,1049.1,0.29967
8824000,3.544,1050.0,0.29956
8825000,3.548,1048.9,0.29944
8826000,3.552,1050.8,0.29933
8827000,3.548,1048.4,0.29922
8828000,3.560,1050.3,0.29911
8829000,3.564,1051.1,0.29900
8830000,3.564,1054.5,0.29889
8831000,3.564,1055.5,0.29878
8832000,3.556,1045.4,0.29867
8833000,3.560,1054.9,0.29856
8834000,3.556,1046.9,0.29844
8835000,3.564,1050.3,0.29833
8836000,3.544,1044.5,0.29822
8837000,3.548,1042.8,0.29811
8838000,3.548,1059.1,0.29800
8839000,3.552,1050.4,0.29789
8840000,3.548,1049.5,0.29778
8841000,3.540,1051.6,0.29767
8842000,3.552,1049.6,0.29756
8843000,3.556,1053.7,0.29744
8844000,3.548,1051.3,0.29733
8845000,3.540,1053.0,0.29722
8846000,3.544,1047.5,0.29711
8847000,3.548,1044.9,0.29700
8848000,3.540,1054.2,0.29689
8849000,3.540,1051.7,0.29678
8850000,3.560,1045.9,0.29667
8851000,3.532,1046.0,0.29656
8852000,3.544,1050.9,0.29644
8853000,3.560,1052.7,0.29633
8854000,3.536,1046.9,0.29622
8855000,3.548,1056.4,0.29611
8856000,3.536,1053.2,0.29600
8857000,3.548,1054.5,0.29589
8858000,3.536,1050.8,0.29578
8859000,3.552,1050.4,0.29567
8860000,3.532,1045.6,0.29556
8861000,3.536,1047.5,0.29544
8862000,3.548,1049.9,0.29533
8863000,3.540,1051.8,0.29522
8864000,3.544,1051.1,0.29511
8865000,3.548,1043.3,0.29500
8866000,3.536,1046.7,0.29489
8867000,3.536,1051.4,0.29478
8868000,3.540,1051.9,0.29467
8869000,3.548,1048.8,0.29456
8870000,3.540,1052.8,0.29444
8871000,3.532,1052.8,0.29433
8872000,3.528,1058.7,0.29422
8873000,3.536,1050.5,0.29411
8874000,3.532,1048.7,0.29400
8875000,3.544,1046.9,0.29389
8876000,3.544,1045.2,0.29378
8877000,3.532,1052.6,0.29367
8878000,3.536,1052.1,0.29356
8879000,3.528,1045.6,0.29344
8880000,3.540,1052.6,0.29333
8881000,3.532,1051.0,0.29322
8882000,3.532,1049.2,0.29311
8883000,3.536,1043.0,0.29300
8884000,3.536,1052.1,0.29289
8885000,3.524,1057.1,0.29278
8886000,3.536,1047.4,0.29267
8887000,3.520,1051.0,0.29256
8888000,3.536,1052.4,0.29244
8889000,3.532,1041.5,0.29233
8890000,3.528,1046.8,0.29222
8891000,3.536,1044.6,0.29211
8892000,3.536,1057.0,0.29200
8893000,3.536,1041.4,0.29189
8894000,3.524,1049.2,0.29178
8895000,3.540,1051.4,0.29167
8896000,3.520,1047.3,0.29156
8897000,3.524,1042.0,0.29144
8898000,3.528,1049.4,0.29133
8899000,3.536,1047.3,0.29122
8900000,3.532,1051.9,0.29111
8901000,3.524,1053.3,0.29100
8902000,3.528,1045.6,0.29089
8903000,3.512,1047.6,0.29078
8904000,3.540,1047.8,0.29067
8905000,3.532,1053.2,0.29056
8906000,3.540,1050.5,0.29044
8907000,3.520,1045.8,0.29033
8908000,3.528,1054.5,0.29022
8909000,3.532,1047.3,0.29011
8910000,3.524,1048.2,0.29000
8911000,3.532,1046.5,0.28989
8912000,3.540,1050.8,0.28978
8913000,3.524,1048.8,0.28967
8914000,3.536,1055.8,0.28956
8915000,3.516,1050.6,0.28944
8916000,3.520,1046.8,0.28933
8917000,3.524,1050.1,0.28922
8918000,3.516,1056.4,0.28911
8919000,3.528,1045.4,0.28900
8920000,3.508,1052.1,0.28889
8921000,3.524,1043.1,0.28878
8922000,3.540,1055.4,0.28867
8923000,3.524,1048.3,0.28856
8924000,3.532,1046.7,0.28844
8925000,3.536,1056.1,0.28833
8926000,3.520,1049.9,0.28822
8927000,3.536,1050.0,0.28811
8928000,3.512,1048.4,0.28800
8929000,3.524,1048.6,0.28789
8930000,3.528,1042.7,0.28778
8931000,3.540,1052.0,0.28767
8932000,3.532,1044.7,0.28756
8933000,3.528,1053.9,0.28744
8934000,3.516,1046.0,0.28733
8935000,3.524,1050.4,0.28722
8936000,3.536,1047.8,0.28711
8937000,3.508,1048.4,0.28700
8938000,3.528,1049.1,0.28689
8939000,3.528,1051.4,0.28678
8940000,3.516,1056.0,0.28667
8941000,3.536,1048.3,0.28656
8942000,3.524,1042.1,0.28644
8943000,3.532,1054.9,0.28633
8944000,3.528,1052.6,0.28622
8945000,3.536,1045.8,0.28611
8946000,3.516,1045.2,0.28600
8947000,3.520,1051.6,0.28589
8948000,3.528,1050.8,0.28578
8949000,3.528,1057.1,0.28567
8950000,3.528,1047.5,0.28556
8951000,3.532,1046.7,0.28544
8952000,3.524,1050.3,0.28533
8953000,3.504,1042.9,0.28522
8954000,3.536,1044.0,0.28511
8955000,3.528,1045.4,0.28500
8956000,3.520,1047.4,0.28489
8957000,3.536,1049.8,0.28478
8958000,3.524,1052.3,0.28467
8959000,3.516,1055.2,0.28456
8960000,3.528,1054.3,0.28444
8961000,3.520,1053.6,0.28433
8962000,3.516,1048.3,0.28422
8963000,3.512,1046.8,0.28411
8964000,3.520,1051.5,0.28400
8965000,3.524,1051.7,0.28389
8966000,3.512,1045.8,0.28378
8967000,3.516,1049.1,0.28367
8968000,3.536,1046.5,0.28356
8969000,3.536,1043.9,0.28344
8970000,3.528,1051.2,0.28333
8971000,3.524,1053.5,0.28322
8972000,3.512,1056.6,0.28311
8973000,3.512,1049.4,0.28300
8974000,3.516,1043.2,0.28289
8975000,3.520,1057.5,0.28278
8976000,3.536,1057.9,0.28267
8977000,3.536,1062.0,0.28256
8978000,3.524,1059.4,0.28244
8979000,3.520,1050.9,0.28233
8980000,3.520,1050.0,0.28222
8981000,3.516,1053.0,0.28211
8982000,3.524,1044.5,0.28200
8983000,3.516,1047.2,0.28189
8984000,3.516,1049.4,0.28178
8985000,3.516,1054.4,0.28167
8986000,3.520,1054.6,0.28156
8987000,3.520,1049.6,0.28144
8988000,3.520,1044.8,0.28133
8989000,3.528,1053.4,0.28122
8990000,3.508,1044.6,0.28111
8991000,3.528,1047.9,0.28100
8992000,3.512,1050.9,0.28089
8993000,3.512,1044.2,0.28078
8994000,3.524,1047.0,0.28067
8995000,3.508,1054.1,0.28056
8996000,3.524,1053.0,0.28044
8997000,3.516,1045.3,0.28033
8998000,3.520,1051.4,0.28022
8999000,3.520,1043.2,0.28011
9000000,3.528,1052.5,0.28000
9001000,3.512,1047.3,0.27989
9002000,3.520,1049.2,0.27978
9003000,3.520,1050.4,0.27967
9004000,3.520,1045.5,0.27956
9005000,3.516,1047.0,0.27944
9006000,3.504,1056.8,0.27933
9007000,3.508,1048.9,0.27922
9008000,3.524,1050.6,0.27911
9009000,3.516,1050.7,0.27900
9010000,3.520,1055.3,0.27889
9011000,3.520,1053.3,0.27878
9012000,3.516,1038.5,0.27867
9013000,3.508,1045.7,0.27856
9014000,3.512,1055.9,0.27844
9015000,3.504,1057.6,0.27833
9016000,3.520,1045.7,0.27822
9017000,3.520,1048.6,0.27811
9018000,3.516,1049.6,0.27800
9019000,3.516,1048.8,0.27789
9020000,3.528,1052.6,0.27778
9021000,3.512,1049.2,0.27767
9022000,3.528,1047.9,0.27756
9023000,3.500,1052.8,0.27744
9024000,3.508,1042.2,0.27733
9025000,3.516,1050.9,0.27722
9026000,3.512,1052.1,0.27711
9027000,3.520,1055.6,0.27700
9028000,3.524,1050.3,0.27689
9029000,3.512,1043.4,0.27678
9030000,3.520,1050.6,0.27667
9031000,3.512,1043.1,0.27656
9032000,3.520,1051.6,0.27644
9033000,3.520,1054.7,0.27633
9034000,3.520,1049.8,0.27622
9035000,3.516,1049.2,0.27611
9036000,3.512,1053.2,0.27600
9037000,3.520,1051.4,0.27589
9038000,3.524,1052.8,0.27578
9039000,3.520,1059.3,0.27567
9040000,3.516,1048.2,0.27556
9041000,3.520,1051.9,0.27544
9042000,3.500,1056.0,0.27533
9043000,3.528,1056.1,0.27522
9044000,3.516,1052.3,0.27511
9045000,3.512,1049.0,0.27500
9046000,3.520,1052.8,0.27489
9047000,3.516,1052.9,0.27478
9048000,3.520,1053.6,0.27467
9049000,3.520,1045.9,0.27456
9050000,3.512,1057.4,0.27444
9051000,3.504,1056.0,0.27433
9052000,3.508,1049.9,0.27422
9053000,3.524,1055.5,0.27411
9054000,3.520,1049.6,0.27400
9055000,3.512,1056.6,0.27389
9056000,3.520,1050.5,0.27378
9057000,3.512,1046.6,0.27367
9058000,3.508,1058.6,0.27356
9059000,3.516,1053.4,0.27344
9060000,3.512,1049.3,0.27333
9061000,3.516,1057.0,0.27322
9062000,3.524,1052.8,0.27311
9063000,3.504,1048.8,0.27300
9064000,3.512,1057.1,0.27289
9065000,3.504,1053.6,0.27278
9066000,3.504,1051.6,0.27267
9067000,3.508,1050.3,0.27256
9068000,3.508,1046.5,0.27244
9069000,3.500,1040.8,0.27233
9070000,3.512,1053.1,0.27222
9071000,3.516,1045.7,0.27211
9072000,3.516,1046.5,0.27200
9073000,3.508,1049.5,0.27189
9074000,3.532,1049.6,0.27178
9075000,3.512,1047.0,0.27167
9076000,3.504,1053.1,0.27156
9077000,3.504,1043.6,0.27144
9078000,3.508,1053.0,0.27133
9079000,3.516,1049.1,0.27122
9080000,3.508,1046.8,0.27111
9081000,3.512,1043.9,0.27100
9082000,3.516,1050.9,0.27089
9083000,3.508,1045.4,0.27078
9084000,3.508,1044.9,0.27067
9085000,3.508,1055.9,0.27056
9086000,3.504,1044.5,0.27044
9087000,3.500,1043.6,0.27033
9088000,3.496,1052.7,0.27022
9089000,3.508,1051.2,0.27011
9090000,3.512,1047.9,0.27000
9091000,3.516,1046.2,0.26989
9092000,3.508,1047.2,0.26978
9093000,3.516,1048.0,0.26967
9094000,3.488,1052.2,0.26956
9095000,3.496,1051.0,0.26944
9096000,3.508,1048.6,0.26933
9097000,3.512,1048.6,0.26922
9098000,3.504,1052.9,0.26911
9099000,3.508,1046.8,0.26900
9100000,3.504,1043.8,0.26889
9101000,3.496,1055.4,0.26878
9102000,3.504,1048.6,0.26867
9103000,3.504,1058.0,0.26856
9104000,3.500,1048.1,0.26844
9105000,3.512,1050.0,0.26833
9106000,3.516,1046.5,0.26822
9107000,3.516,1051.1,0.26811
9108000,3.508,1048.7,0.26800
9109000,3.520,1049.1,0.26789
9110000,3.508,1050.5,0.26778
9111000,3.504,1048.2,0.26767
9112000,3.516,1051.0,0.26756
9113000,3.508,1047.3,0.26744
9114000,3.512,1050.7,0.26733
9115000,3.500,1043.2,0.26722
9116000,3.508,1044.5,0.26711
9117000,3.504,1046.4,0.26700
9118000,3.504,1045.2,0.26689
9119000,3.512,1045.5,0.26678
9120000,3.568,31.9,0.26667
9121000,3.552,28.8,0.26667
9122000,3.560,28.2,0.26667
9123000,3.572,31.0,0.26667
9124000,3.580,31.3,0.26667
9125000,3.564,27.7,0.26667
9126000,3.572,34.2,0.26667
9127000,3.584,29.0,0.26667
9128000,3.568,32.3,0.26667
9129000,3.580,27.3,0.26667
9130000,3.572,30.8,0.26667
9131000,3.580,32.7,0.26667
9132000,3.580,32.2,0.26667
9133000,3.576,31.8,0.26667
9134000,3.588,27.1,0.26667
9135000,3.576,25.1,0.26667
9136000,3.572,24.7,0.26667
9137000,3.576,27.7,0.26667
9138000,3.568,31.4,0.26667
9139000,3.588,29.9,0.26667
9140000,3.568,24.8,0.26667
9141000,3.576,33.4,0.26667
9142000,3.584,30.6,0.26667
9143000,3.572,26.8,0.26667
9144000,3.572,27.4,0.26667
9145000,3.564,35.4,0.26667
9146000,3.568,25.2,0.26667
9147000,3.572,35.6,0.26667
9148000,3.564,28.7,0.26667
9149000,3.584,29.0,0.26667
9150000,3.576,31.0,0.26667
9151000,3.576,23.7,0.26667
9152000,3.572,30.6,0.26667
9153000,3.588,32.6,0.26667
9154000,3.584,27.9,0.26667
9155000,3.588,29.6,0.26667
9156000,3.572,38.1,0.26667
9157000,3.592,33.1,0.26667
9158000,3.576,26.1,0.26667
9159000,3.580,27.7,0.26667
9160000,3.580,28.6,0.26667
9161000,3.568,33.4,0.26667
9162000,3.588,26.1,0.26667
9163000,3.572,32.2,0.26667
9164000,3.592,32.2,0.26667
9165000,3.576,29.8,0.26667
9166000,3.596,33.5,0.26667
9167000,3.584,26.5,0.26667
9168000,3.584,34.4,0.26667
9169000,3.588,23.0,0.26667
9170000,3.572,26.1,0.26667
9171000,3.592,23.1,0.26667
9172000,3.588,26.7,0.26667
9173000,3.584,32.3,0.26667
9174000,3.588,31.2,0.26667
9175000,3.580,30.6,0.26667
9176000,3.584,26.6,0.26667
9177000,3.588,29.5,0.26667
9178000,3.588,34.4,0.26667
9179000,3.568,26.8,0.26667
9180000,3.576,26.9,0.26667
9181000,3.588,27.1,0.26667
9182000,3.600,30.3,0.26667
9183000,3.600,31.9,0.26667
9184000,3.596,32.9,0.26667
9185000,3.576,28.6,0.26667
9186000,3.588,28.2,0.26667
9187000,3.580,27.5,0.26667
9188000,3.580,31.7,0.26667
9189000,3.580,23.9,0.26667
9190000,3.580,29.1,0.26667
9191000,3.592,29.1,0.26667
9192000,3.584,32.3,0.26667
9193000,3.584,24.8,0.26667
9194000,3.596,32.6,0.26667
9195000,3.596,31.4,0.26667
9196000,3.584,36.9,0.26667
9197000,3.588,35.9,0.26667
9198000,3.596,34.1,0.26667
9199000,3.580,22.1,0.26667
9200000,3.576,25.1,0.26667
9201000,3.604,33.5,0.26667
9202000,3.596,29.0,0.26667
9203000,3.592,35.9,0.26667
9204000,3.588,29.9,0.26667
9205000,3.596,32.2,0.26667
9206000,3.592,31.8,0.26667
9207000,3.576,29.8,0.26667
9208000,3.580,33.6,0.26667
9209000,3.596,32.5,0.26667
9210000,3.584,25.4,0.26667
9211000,3.588,38.5,0.26667
9212000,3.596,25.1,0.26667
9213000,3.576,26.9,0.26667
9214000,3.584,32.1,0.26667
9215000,3.584,31.3,0.26667
9216000,3.592,32.8,0.26667
9217000,3.592,19.6,0.26667
9218000,3.604,28.8,0.26667
9219000,3.596,31.6,0.26667
9220000,3.584,27.2,0.26667
9221000,3.588,29.9,0.26667
9222000,3.588,35.4,0.26667
9223000,3.584,25.1,0.26667
9224000,3.592,33.9,0.26667
9225000,3.600,29.1,0.26667
9226000,3.572,26.3,0.26667
9227000,3.592,26.6,0.26667
9228000,3.580,29.0,0.26667
9229000,3.592,34.1,0.26667
9230000,3.596,31.6,0.26667
9231000,3.596,24.8,0.26667
9232000,3.600,33.6,0.26667
9233000,3.596,32.9,0.26667
9234000,3.592,23.1,0.26667
9235000,3.604,26.2,0.26667
9236000,3.584,34.5,0.26667
9237000,3.596,29.8,0.26667
9238000,3.580,33.6,0.26667
9239000,3.592,21.2,0.26667
9240000,3.532,1039.9,0.26667
9241000,3.544,1052.4,0.26656
9242000,3.532,1047.5,0.26644
9243000,3.520,1052.6,0.26633
9244000,3.532,1053.7,0.26622
9245000,3.532,1047.6,0.26611
9246000,3.536,1049.4,0.26600
9247000,3.532,1048.6,0.26589
9248000,3.520,1047.5,0.26578
9249000,3.520,1050.7,0.26567
9250000,3.532,1053.2,0.26556
9251000,3.528,1046.9,0.26544
9252000,3.516,1046.9,0.26533
9253000,3.528,1047.6,0.26522
9254000,3.528,1052.1,0.26511
